WAVENUMBER	INTENSITY	A1	A2	B
1/cm	Counts/s	SC+M Total Fit	SC lorentzian	M BWF
				
	5 pts SG smooth of INTENSITY"Counts/s"			
3088.71192	-50.53352	3.61043	0.00537	3.60506
3089.38738	-50.59552	3.61055	0.00537	3.60518
3090.06264	-50.94005	3.61066	0.00536	3.60529
3090.73771	-51.29813	3.61077	0.00536	3.60541
3091.41258	-50.97613	3.61088	0.00535	3.60553
3092.08726	-49.87251	3.61099	0.00535	3.60564
3092.76174	-49.11074	3.6111	0.00534	3.60576
3093.43602	-49.28137	3.61121	0.00534	3.60587
3094.11011	-49.72235	3.61132	0.00533	3.60599
3094.784	-49.27778	3.61143	0.00533	3.6061
3095.4577	-48.33727	3.61154	0.00532	3.60622
3096.1312	-47.96636	3.61165	0.00532	3.60633
3096.80451	-48.57409	3.61176	0.00531	3.60645
3097.47762	-49.71526	3.61187	0.00531	3.60656
3098.15053	-50.70482	3.61198	0.0053	3.60667
3098.82325	-51.08435	3.61209	0.0053	3.60679
3099.49578	-50.97548	3.6122	0.00529	3.6069
3100.1681	-50.82952	3.61231	0.00529	3.60702
3100.84024	-50.7886	3.61241	0.00529	3.60713
3101.51217	-50.62431	3.61252	0.00528	3.60724
3102.18392	-50.46247	3.61263	0.00528	3.60736
3102.85546	-50.55921	3.61274	0.00527	3.60747
3103.52681	-51.05649	3.61285	0.00527	3.60758
3104.19797	-51.7856	3.61296	0.00526	3.6077
3104.86893	-52.30271	3.61307	0.00526	3.60781
3105.53969	-52.31696	3.61317	0.00525	3.60792
3106.21026	-52.04883	3.61328	0.00525	3.60803
3106.88064	-52.25657	3.61339	0.00524	3.60815
3107.55082	-52.42517	3.6135	0.00524	3.60826
3108.2208	-51.7594	3.6136	0.00523	3.60837
3108.89059	-50.69082	3.61371	0.00523	3.60848
3109.56018	-51.07193	3.61382	0.00523	3.60859
3110.22958	-52.76325	3.61393	0.00522	3.60871
3110.89879	-53.66741	3.61403	0.00522	3.60882
3111.5678	-52.91298	3.61414	0.00521	3.60893
3112.23661	-51.94203	3.61425	0.00521	3.60904
3112.90523	-52.06286	3.61435	0.0052	3.60915
3113.57365	-52.70269	3.61446	0.0052	3.60926
3114.24188	-53.35386	3.61457	0.00519	3.60937
3114.90992	-53.6654	3.61467	0.00519	3.60949
3115.57776	-53.57743	3.61478	0.00518	3.6096
3116.2454	-53.10743	3.61489	0.00518	3.60971
3116.91285	-53.09008	3.61499	0.00518	3.60982
3117.58011	-53.66254	3.6151	0.00517	3.60993
3118.24717	-54.44209	3.6152	0.00517	3.61004
3118.91403	-54.99889	3.61531	0.00516	3.61015
3119.5807	-55.31278	3.61542	0.00516	3.61026
3120.24718	-55.31259	3.61552	0.00515	3.61037
3120.91346	-55.49998	3.61563	0.00515	3.61048
3121.57955	-56.01153	3.61573	0.00514	3.61059
3122.24544	-56.37029	3.61584	0.00514	3.6107
3122.91114	-55.68878	3.61594	0.00513	3.61081
3123.57665	-54.68883	3.61605	0.00513	3.61092
3124.24196	-54.28149	3.61615	0.00513	3.61103
3124.90707	-54.60462	3.61626	0.00512	3.61113
3125.572	-54.63568	3.61636	0.00512	3.61124
3126.23672	-54.47206	3.61647	0.00511	3.61135
3126.90125	-54.67624	3.61657	0.00511	3.61146
3127.56559	-55.65121	3.61667	0.0051	3.61157
3128.22974	-56.75197	3.61678	0.0051	3.61168
3128.89369	-57.65072	3.61688	0.0051	3.61179
3129.55744	-57.6513	3.61699	0.00509	3.61189
3130.22101	-57.04811	3.61709	0.00509	3.612
3130.88437	-56.29895	3.61719	0.00508	3.61211
3131.54755	-56.53656	3.6173	0.00508	3.61222
3132.21053	-57.27905	3.6174	0.00507	3.61233
3132.87331	-58.08496	3.6175	0.00507	3.61243
3133.5359	-58.1258	3.61761	0.00506	3.61254
3134.1983	-58.10136	3.61771	0.00506	3.61265
3134.86051	-58.00172	3.61781	0.00506	3.61276
3135.52252	-57.93533	3.61792	0.00505	3.61286
3136.18433	-57.30585	3.61802	0.00505	3.61297
3136.84595	-57.04848	3.61812	0.00504	3.61308
3137.50738	-57.47234	3.61822	0.00504	3.61318
3138.16862	-58.45645	3.61833	0.00503	3.61329
3138.82966	-59.0333	3.61843	0.00503	3.6134
3139.49051	-59.20419	3.61853	0.00503	3.6135
3140.15116	-59.17141	3.61863	0.00502	3.61361
3140.81162	-59.27336	3.61873	0.00502	3.61372
3141.47189	-59.85563	3.61884	0.00501	3.61382
3142.13196	-60.71887	3.61894	0.00501	3.61393
3142.79184	-61.27624	3.61904	0.005	3.61403
3143.45152	-60.99642	3.61914	0.005	3.61414
3144.11102	-60.75893	3.61924	0.005	3.61425
3144.77032	-60.79615	3.61934	0.00499	3.61435
3145.42942	-60.64617	3.61944	0.00499	3.61446
3146.08833	-59.66729	3.61955	0.00498	3.61456
3146.74705	-59.29908	3.61965	0.00498	3.61467
3147.40558	-59.89902	3.61975	0.00498	3.61477
3148.06391	-60.62074	3.61985	0.00497	3.61488
3148.72205	-60.45663	3.61995	0.00497	3.61498
3149.38	-60.81122	3.62005	0.00496	3.61509
3150.03775	-62.08245	3.62015	0.00496	3.61519
3150.69531	-63.39656	3.62025	0.00495	3.6153
3151.35267	-63.38709	3.62035	0.00495	3.6154
3152.00985	-62.56458	3.62045	0.00495	3.6155
3152.66683	-61.78655	3.62055	0.00494	3.61561
3153.32361	-61.51674	3.62065	0.00494	3.61571
3153.98021	-61.22557	3.62075	0.00493	3.61582
3154.63661	-61.09478	3.62085	0.00493	3.61592
3155.29282	-61.84571	3.62095	0.00493	3.61602
3155.94883	-63.51161	3.62105	0.00492	3.61613
3156.60465	-64.6434	3.62115	0.00492	3.61623
3157.26028	-64.64398	3.62125	0.00491	3.61633
3157.91572	-64.35088	3.62135	0.00491	3.61644
3158.57096	-64.73169	3.62144	0.00491	3.61654
3159.22601	-65.0435	3.62154	0.0049	3.61664
3159.88087	-64.48475	3.62164	0.0049	3.61675
3160.53554	-63.41151	3.62174	0.00489	3.61685
3161.19001	-63.14625	3.62184	0.00489	3.61695
3161.84429	-63.8636	3.62194	0.00488	3.61705
3162.49838	-64.61272	3.62204	0.00488	3.61716
3163.15227	-64.56576	3.62213	0.00488	3.61726
3163.80598	-64.1538	3.62223	0.00487	3.61736
3164.45949	-63.93459	3.62233	0.00487	3.61746
3165.1128	-64.10406	3.62243	0.00486	3.61756
3165.76593	-64.33965	3.62253	0.00486	3.61767
3166.41886	-64.80361	3.62262	0.00486	3.61777
3167.0716	-64.81993	3.62272	0.00485	3.61787
3167.72415	-64.69844	3.62282	0.00485	3.61797
3168.3765	-64.377	3.62292	0.00484	3.61807
3169.02867	-64.25432	3.62301	0.00484	3.61817
3169.68064	-63.59055	3.62311	0.00484	3.61827
3170.33242	-63.57732	3.62321	0.00483	3.61838
3170.984	-64.39584	3.6233	0.00483	3.61848
3171.6354	-65.59689	3.6234	0.00482	3.61858
3172.2866	-66.08705	3.6235	0.00482	3.61868
3172.93761	-66.14755	3.6236	0.00482	3.61878
3173.58843	-66.05635	3.62369	0.00481	3.61888
3174.23905	-65.60491	3.62379	0.00481	3.61898
3174.88948	-65.52007	3.62388	0.0048	3.61908
3175.53973	-65.82037	3.62398	0.0048	3.61918
3176.18978	-66.36145	3.62408	0.0048	3.61928
3176.83963	-66.17855	3.62417	0.00479	3.61938
3177.4893	-66.23114	3.62427	0.00479	3.61948
3178.13877	-66.48376	3.62436	0.00479	3.61958
3178.78805	-66.75986	3.62446	0.00478	3.61968
3179.43714	-66.67033	3.62456	0.00478	3.61978
3180.08604	-66.76143	3.62465	0.00477	3.61988
3180.73475	-66.56346	3.62475	0.00477	3.61998
3181.38326	-66.19322	3.62484	0.00477	3.62008
3182.03159	-66.36334	3.62494	0.00476	3.62018
3182.67972	-66.9701	3.62503	0.00476	3.62027
3183.32766	-66.37735	3.62513	0.00475	3.62037
3183.9754	-65.00301	3.62522	0.00475	3.62047
3184.62296	-64.77116	3.62532	0.00475	3.62057
3185.27033	-66.20958	3.62541	0.00474	3.62067
3185.9175	-67.43076	3.62551	0.00474	3.62077
3186.56448	-67.74762	3.6256	0.00474	3.62087
3187.21127	-67.58933	3.6257	0.00473	3.62096
3187.85787	-67.23473	3.62579	0.00473	3.62106
3188.50428	-66.58035	3.62588	0.00472	3.62116
3189.15049	-66.11976	3.62598	0.00472	3.62126
3189.79652	-66.4099	3.62607	0.00472	3.62136
3190.44235	-67.40914	3.62617	0.00471	3.62145
3191.08799	-68.61813	3.62626	0.00471	3.62155
3191.73344	-68.82144	3.62635	0.0047	3.62165
3192.3787	-68.05738	3.62645	0.0047	3.62175
3193.02377	-67.5029	3.62654	0.0047	3.62184
3193.66865	-67.97984	3.62663	0.00469	3.62194
3194.31333	-68.4029	3.62673	0.00469	3.62204
3194.95783	-68.54179	3.62682	0.00469	3.62214
3195.60213	-68.94503	3.62691	0.00468	3.62223
3196.24624	-69.82195	3.62701	0.00468	3.62233
3196.89016	-70.39338	3.6271	0.00467	3.62243
3197.5339	-70.48395	3.62719	0.00467	3.62252
3198.17743	-70.23703	3.62729	0.00467	3.62262
3198.82078	-70.08654	3.62738	0.00466	3.62271
3199.46394	-70.32315	3.62747	0.00466	3.62281
3200.10691	-70.72037	3.62756	0.00466	3.62291
3200.74968	-70.89377	3.62766	0.00465	3.623
3201.39227	-70.82155	3.62775	0.00465	3.6231
3202.03466	-71.05825	3.62784	0.00465	3.6232
3202.67687	-71.59925	3.62793	0.00464	3.62329
3203.31888	-71.78182	3.62802	0.00464	3.62339
3203.9607	-70.66078	3.62812	0.00463	3.62348
3204.60233	-68.90369	3.62821	0.00463	3.62358
3205.24377	-68.24557	3.6283	0.00463	3.62367
3205.88502	-69.16174	3.62839	0.00462	3.62377
3206.52608	-70.25179	3.62848	0.00462	3.62386
3207.16695	-70.52037	3.62857	0.00462	3.62396
3207.80763	-70.6678	3.62867	0.00461	3.62405
3208.44812	-71.35051	3.62876	0.00461	3.62415
3209.08841	-71.85201	3.62885	0.0046	3.62424
3209.72852	-71.20868	3.62894	0.0046	3.62434
3210.36844	-69.95523	3.62903	0.0046	3.62443
3211.00816	-69.73995	3.62912	0.00459	3.62453
3211.6477	-70.50015	3.62921	0.00459	3.62462
3212.28704	-71.12798	3.6293	0.00459	3.62472
3212.9262	-70.6415	3.62939	0.00458	3.62481
3213.56516	-69.85545	3.62948	0.00458	3.6249
3214.20394	-69.26515	3.62957	0.00458	3.625
3214.84252	-70.09697	3.62966	0.00457	3.62509
3215.48092	-71.90047	3.62975	0.00457	3.62518
3216.11912	-73.41183	3.62984	0.00457	3.62528
3216.75713	-73.36633	3.62993	0.00456	3.62537
3217.39496	-72.89447	3.63002	0.00456	3.62547
3218.03259	-72.79771	3.63011	0.00455	3.62556
3218.67004	-72.74131	3.6302	0.00455	3.62565
3219.30729	-72.45433	3.63029	0.00455	3.62575
3219.94435	-72.31124	3.63038	0.00454	3.62584
3220.58123	-72.69701	3.63047	0.00454	3.62593
3221.21791	-73.4642	3.63056	0.00454	3.62602
3221.8544	-74.57932	3.63065	0.00453	3.62612
3222.49071	-75.40806	3.63074	0.00453	3.62621
3223.12682	-75.33717	3.63083	0.00453	3.6263
3223.76275	-74.17948	3.63092	0.00452	3.62639
3224.39848	-72.76493	3.63101	0.00452	3.62649
3225.03403	-72.14558	3.63109	0.00452	3.62658
3225.66938	-72.60083	3.63118	0.00451	3.62667
3226.30455	-73.50278	3.63127	0.00451	3.62676
3226.93952	-74.05074	3.63136	0.00451	3.62686
3227.57431	-74.06871	3.63145	0.0045	3.62695
3228.2089	-73.59472	3.63154	0.0045	3.62704
3228.84331	-73.10369	3.63163	0.00449	3.62713
3229.47753	-73.20443	3.63171	0.00449	3.62722
3230.11156	-73.52348	3.6318	0.00449	3.62731
3230.74539	-73.38585	3.63189	0.00448	3.62741
3231.37904	-72.92534	3.63198	0.00448	3.6275
3232.0125	-72.9986	3.63207	0.00448	3.62759
3232.64577	-73.05099	3.63215	0.00447	3.62768
3233.27885	-72.65726	3.63224	0.00447	3.62777
3233.91174	-72.23682	3.63233	0.00447	3.62786
3234.54445	-72.0857	3.63242	0.00446	3.62795
3235.17696	-71.92272	3.6325	0.00446	3.62804
3235.80928	-71.74314	3.63259	0.00446	3.62813
3236.44142	-71.98868	3.63268	0.00445	3.62822
3237.07336	-72.07127	3.63276	0.00445	3.62831
3237.70512	-71.93311	3.63285	0.00445	3.6284
3238.33668	-71.93249	3.63294	0.00444	3.62849
3238.96806	-72.4126	3.63303	0.00444	3.62858
3239.59925	-73.0819	3.63311	0.00444	3.62867
3240.23025	-73.59061	3.6332	0.00443	3.62876
3240.86106	-73.82779	3.63328	0.00443	3.62885
3241.49168	-73.51685	3.63337	0.00443	3.62894
3242.12211	-73.08875	3.63346	0.00442	3.62903
3242.75236	-72.43288	3.63354	0.00442	3.62912
3243.38241	-72.00453	3.63363	0.00442	3.62921
3244.01228	-71.96136	3.63372	0.00441	3.6293
3244.64195	-72.58295	3.6338	0.00441	3.62939
3245.27144	-72.762	3.63389	0.00441	3.62948
3245.90074	-72.47689	3.63397	0.0044	3.62957
3246.52985	-72.48889	3.63406	0.0044	3.62966
3247.15877	-73.54535	3.63415	0.0044	3.62975
3247.7875	-74.72135	3.63423	0.00439	3.62984
3248.41605	-74.95196	3.63432	0.00439	3.62993
3249.0444	-74.41941	3.6344	0.00439	3.63002
3249.67257	-73.93617	3.63449	0.00438	3.6301
3250.30055	-74.05284	3.63457	0.00438	3.63019
3250.92834	-74.23779	3.63466	0.00438	3.63028
3251.55594	-74.18683	3.63474	0.00437	3.63037
3252.18335	-73.51069	3.63483	0.00437	3.63046
3252.81057	-72.28204	3.63491	0.00437	3.63055
3253.43761	-71.4114	3.635	0.00436	3.63063
3254.06446	-72.11122	3.63508	0.00436	3.63072
3254.69112	-73.98075	3.63517	0.00436	3.63081
3255.31759	-74.66023	3.63525	0.00435	3.6309
3255.94387	-73.58556	3.63534	0.00435	3.63098
3256.56996	-72.43436	3.63542	0.00435	3.63107
3257.19587	-72.9178	3.6355	0.00434	3.63116
3257.82158	-74.24185	3.63559	0.00434	3.63125
3258.44711	-75.09485	3.63567	0.00434	3.63133
3259.07245	-74.58742	3.63576	0.00433	3.63142
3259.69761	-73.14539	3.63584	0.00433	3.63151
3260.32257	-71.85681	3.63592	0.00433	3.6316
3260.94735	-71.91835	3.63601	0.00432	3.63168
3261.57194	-72.80317	3.63609	0.00432	3.63177
3262.19634	-73.38257	3.63617	0.00432	3.63186
3262.82055	-72.81953	3.63626	0.00431	3.63194
3263.44457	-71.51523	3.63634	0.00431	3.63203
3264.06841	-70.5061	3.63643	0.00431	3.63212
3264.69206	-70.84946	3.63651	0.00431	3.6322
3265.31552	-72.20669	3.63659	0.0043	3.63229
3265.93879	-72.80915	3.63667	0.0043	3.63238
3266.56187	-72.26114	3.63676	0.0043	3.63246
3267.18477	-71.62498	3.63684	0.00429	3.63255
3267.80748	-72.06299	3.63692	0.00429	3.63263
3268.43	-73.08412	3.63701	0.00429	3.63272
3269.05233	-74.25734	3.63709	0.00428	3.63281
3269.67448	-74.88245	3.63717	0.00428	3.63289
3270.29643	-74.31065	3.63725	0.00428	3.63298
3270.9182	-72.63181	3.63734	0.00427	3.63306
3271.53979	-71.29097	3.63742	0.00427	3.63315
3272.16118	-71.25405	3.6375	0.00427	3.63323
3272.78239	-72.05658	3.63758	0.00426	3.63332
3273.40341	-72.43218	3.63767	0.00426	3.6334
3274.02424	-72.35331	3.63775	0.00426	3.63349
3274.64489	-71.9749	3.63783	0.00425	3.63357
3275.26534	-71.84958	3.63791	0.00425	3.63366
3275.88561	-71.85229	3.63799	0.00425	3.63374
3276.50569	-72.90512	3.63807	0.00425	3.63383
3277.12559	-74.31559	3.63816	0.00424	3.63391
3277.7453	-75.08069	3.63824	0.00424	3.634
3278.36482	-74.15178	3.63832	0.00424	3.63408
3278.98415	-72.94337	3.6384	0.00423	3.63417
3279.60329	-72.65808	3.63848	0.00423	3.63425
3280.22225	-73.88758	3.63856	0.00423	3.63434
3280.84102	-75.49547	3.63864	0.00422	3.63442
3281.45961	-76.29313	3.63872	0.00422	3.6345
3282.078	-75.58054	3.63881	0.00422	3.63459
3282.69621	-74.37674	3.63889	0.00421	3.63467
3283.31424	-73.64099	3.63897	0.00421	3.63476
3283.93207	-73.20547	3.63905	0.00421	3.63484
3284.54972	-72.56219	3.63913	0.00421	3.63492
3285.16718	-72.19058	3.63921	0.0042	3.63501
3285.78446	-72.80573	3.63929	0.0042	3.63509
3286.40154	-73.64676	3.63937	0.0042	3.63517
3287.01844	-73.87518	3.63945	0.00419	3.63526
3287.63516	-72.87923	3.63953	0.00419	3.63534
3288.25168	-72.2687	3.63961	0.00419	3.63542
3288.86802	-73.14356	3.63969	0.00418	3.63551
3289.48417	-75.90852	3.63977	0.00418	3.63559
3290.10014	-77.59455	3.63985	0.00418	3.63567
3290.71592	-77.38127	3.63993	0.00418	3.63576
3291.33151	-75.54905	3.64001	0.00417	3.63584
3291.94692	-74.15974	3.64009	0.00417	3.63592
3292.56214	-73.39363	3.64017	0.00417	3.636
3293.17717	-73.95831	3.64025	0.00416	3.63609
3293.79201	-74.9957	3.64033	0.00416	3.63617
3294.40667	-75.61742	3.64041	0.00416	3.63625
3295.02115	-75.25843	3.64049	0.00415	3.63633
3295.63543	-74.87346	3.64057	0.00415	3.63642
3296.24953	-74.72236	3.64065	0.00415	3.6365
3296.86344	-74.35928	3.64072	0.00415	3.63658
3297.47717	-73.43432	3.6408	0.00414	3.63666
3298.09071	-72.52773	3.64088	0.00414	3.63674
3298.70406	-72.27269	3.64096	0.00414	3.63683
3299.31723	-72.67012	3.64104	0.00413	3.63691
3299.93021	-73.52617	3.64112	0.00413	3.63699
3300.54301	-74.36716	3.6412	0.00413	3.63707
3301.15561	-74.82234	3.64128	0.00412	3.63715
3301.76803	-74.34627	3.64135	0.00412	3.63723
3302.38027	-73.36275	3.64143	0.00412	3.63731
3302.99232	-73.1124	3.64151	0.00412	3.6374
3303.60418	-74.1864	3.64159	0.00411	3.63748
3304.21586	-75.44529	3.64167	0.00411	3.63756
3304.82735	-75.45452	3.64175	0.00411	3.63764
3305.43865	-74.82916	3.64182	0.0041	3.63772
3306.04977	-74.28942	3.6419	0.0041	3.6378
3306.66071	-73.93032	3.64198	0.0041	3.63788
3307.27145	-73.37316	3.64206	0.0041	3.63796
3307.88201	-73.22079	3.64213	0.00409	3.63804
3308.49239	-73.2796	3.64221	0.00409	3.63812
3309.10257	-73.3133	3.64229	0.00409	3.6382
3309.71258	-73.27024	3.64237	0.00408	3.63828
3310.32239	-73.84621	3.64244	0.00408	3.63836
3310.93202	-74.97041	3.64252	0.00408	3.63844
3311.54147	-75.80853	3.6426	0.00407	3.63852
3312.15073	-75.62081	3.64268	0.00407	3.6386
3312.7598	-75.05292	3.64275	0.00407	3.63868
3313.36869	-75.32867	3.64283	0.00407	3.63876
3313.97739	-76.18021	3.64291	0.00406	3.63884
3314.58591	-76.49995	3.64298	0.00406	3.63892
3315.19424	-75.56439	3.64306	0.00406	3.639
3315.80238	-74.19173	3.64314	0.00405	3.63908
3316.41034	-73.23548	3.64321	0.00405	3.63916
3317.01811	-73.38837	3.64329	0.00405	3.63924
3317.6257	-74.12867	3.64337	0.00405	3.63932
3318.2331	-74.90313	3.64344	0.00404	3.6394
3318.84032	-75.10055	3.64352	0.00404	3.63948
3319.44735	-74.97794	3.6436	0.00404	3.63956
3320.0542	-75.06901	3.64367	0.00404	3.63964
3320.66086	-75.54593	3.64375	0.00403	3.63972
3321.26733	-75.51214	3.64382	0.00403	3.63979
3321.87362	-74.45871	3.6439	0.00403	3.63987
3322.47972	-73.28849	3.64398	0.00402	3.63995
3323.08564	-73.00278	3.64405	0.00402	3.64003
3323.69138	-73.33403	3.64413	0.00402	3.64011
3324.29692	-73.6657	3.6442	0.00402	3.64019
3324.90229	-73.80795	3.64428	0.00401	3.64027
3325.50746	-74.03974	3.64435	0.00401	3.64034
3326.11246	-74.47379	3.64443	0.00401	3.64042
3326.71726	-75.04353	3.64451	0.004	3.6405
3327.32189	-75.11179	3.64458	0.004	3.64058
3327.92632	-74.30866	3.64466	0.004	3.64066
3328.53057	-73.1425	3.64473	0.004	3.64073
3329.13464	-72.34986	3.64481	0.00399	3.64081
3329.73852	-72.18071	3.64488	0.00399	3.64089
3330.34222	-72.25579	3.64496	0.00399	3.64097
3330.94573	-72.37914	3.64503	0.00398	3.64105
3331.54906	-72.62085	3.64511	0.00398	3.64112
3332.1522	-73.16728	3.64518	0.00398	3.6412
3332.75516	-73.49347	3.64525	0.00398	3.64128
3333.35793	-73.06158	3.64533	0.00397	3.64136
3333.96051	-72.53274	3.6454	0.00397	3.64143
3334.56292	-72.96454	3.64548	0.00397	3.64151
3335.16513	-74.12567	3.64555	0.00397	3.64159
3335.76717	-74.72492	3.64563	0.00396	3.64166
3336.36902	-74.69608	3.6457	0.00396	3.64174
3336.97068	-74.7024	3.64578	0.00396	3.64182
3337.57216	-75.14382	3.64585	0.00395	3.64189
3338.17345	-75.15276	3.64592	0.00395	3.64197
3338.77456	-74.70399	3.646	0.00395	3.64205
3339.37548	-74.29606	3.64607	0.00395	3.64212
3339.97622	-74.58643	3.64614	0.00394	3.6422
3340.57678	-74.68567	3.64622	0.00394	3.64228
3341.17715	-74.1547	3.64629	0.00394	3.64235
3341.77734	-73.69596	3.64637	0.00394	3.64243
3342.37734	-74.2801	3.64644	0.00393	3.64251
3342.97716	-75.08961	3.64651	0.00393	3.64258
3343.57679	-74.96443	3.64659	0.00393	3.64266
3344.17624	-74.40617	3.64666	0.00393	3.64273
3344.7755	-74.8967	3.64673	0.00392	3.64281
3345.37458	-76.25505	3.64681	0.00392	3.64289
3345.97348	-77.09493	3.64688	0.00392	3.64296
3346.57219	-76.47498	3.64695	0.00391	3.64304
3347.17072	-75.19901	3.64702	0.00391	3.64311
3347.76906	-74.13076	3.6471	0.00391	3.64319
3348.36722	-73.71766	3.64717	0.00391	3.64326
3348.96519	-73.70888	3.64724	0.0039	3.64334
3349.56298	-74.18015	3.64732	0.0039	3.64341
3350.16059	-74.81991	3.64739	0.0039	3.64349
3350.75801	-75.07116	3.64746	0.0039	3.64356
3351.35525	-74.79977	3.64753	0.00389	3.64364
3351.9523	-74.7015	3.64761	0.00389	3.64371
3352.54917	-74.75277	3.64768	0.00389	3.64379
3353.14586	-74.54101	3.64775	0.00389	3.64386
3353.74236	-74.07006	3.64782	0.00388	3.64394
3354.33868	-73.96817	3.64789	0.00388	3.64401
3354.93481	-74.13611	3.64797	0.00388	3.64409
3355.53076	-74.54056	3.64804	0.00388	3.64416
3356.12653	-75.16483	3.64811	0.00387	3.64424
3356.72211	-75.95942	3.64818	0.00387	3.64431
3357.31751	-76.49269	3.64825	0.00387	3.64439
3357.91272	-76.55897	3.64833	0.00386	3.64446
3358.50775	-75.97801	3.6484	0.00386	3.64454
3359.1026	-75.08507	3.64847	0.00386	3.64461
3359.69726	-74.34364	3.64854	0.00386	3.64468
3360.29174	-73.81731	3.64861	0.00385	3.64476
3360.88604	-73.51741	3.64868	0.00385	3.64483
3361.48015	-73.83914	3.64875	0.00385	3.64491
3362.07408	-74.86553	3.64883	0.00385	3.64498
3362.66782	-75.3914	3.6489	0.00384	3.64505
3363.26138	-75.02882	3.64897	0.00384	3.64513
3363.85476	-74.10924	3.64904	0.00384	3.6452
3364.44796	-73.48795	3.64911	0.00384	3.64527
3365.04097	-73.10187	3.64918	0.00383	3.64535
3365.6338	-73.15794	3.64925	0.00383	3.64542
3366.22644	-73.03895	3.64932	0.00383	3.64549
3366.8189	-72.53941	3.64939	0.00383	3.64557
3367.41118	-71.989	3.64946	0.00382	3.64564
3368.00327	-72.19296	3.64953	0.00382	3.64571
3368.59518	-72.60409	3.64961	0.00382	3.64579
3369.18691	-72.81148	3.64968	0.00382	3.64586
3369.77845	-72.75393	3.64975	0.00381	3.64593
3370.36981	-72.7769	3.64982	0.00381	3.64601
3370.96099	-72.58715	3.64989	0.00381	3.64608
3371.55199	-72.96756	3.64996	0.00381	3.64615
3372.1428	-73.79296	3.65003	0.0038	3.64622
3372.73343	-74.08868	3.6501	0.0038	3.6463
3373.32387	-72.98566	3.65017	0.0038	3.64637
3373.91413	-72.61642	3.65024	0.0038	3.64644
3374.50421	-74.05446	3.65031	0.00379	3.64651
3375.09411	-75.82803	3.65038	0.00379	3.64659
3375.68382	-75.7709	3.65045	0.00379	3.64666
3376.27335	-74.85779	3.65052	0.00379	3.64673
3376.8627	-74.27941	3.65059	0.00378	3.6468
3377.45186	-74.1456	3.65065	0.00378	3.64687
3378.04084	-74.22035	3.65072	0.00378	3.64695
3378.62964	-74.74079	3.65079	0.00378	3.64702
3379.21825	-75.11481	3.65086	0.00377	3.64709
3379.80669	-75.07969	3.65093	0.00377	3.64716
3380.39493	-75.00162	3.651	0.00377	3.64723
3380.983	-74.58643	3.65107	0.00377	3.6473
3381.57089	-73.39036	3.65114	0.00376	3.64738
3382.15859	-72.59262	3.65121	0.00376	3.64745
3382.74611	-73.41394	3.65128	0.00376	3.64752
3383.33344	-74.70531	3.65135	0.00376	3.64759
3383.92059	-75.06131	3.65141	0.00375	3.64766
3384.50756	-74.56578	3.65148	0.00375	3.64773
3385.09435	-74.14579	3.65155	0.00375	3.6478
3385.68096	-73.71772	3.65162	0.00375	3.64787
3386.26738	-73.69922	3.65169	0.00374	3.64795
3386.85362	-74.11966	3.65176	0.00374	3.64802
3387.43968	-74.74206	3.65183	0.00374	3.64809
3388.02555	-74.98148	3.65189	0.00374	3.64816
3388.61125	-75.44591	3.65196	0.00373	3.64823
3389.19676	-75.95971	3.65203	0.00373	3.6483
3389.78208	-76.08174	3.6521	0.00373	3.64837
3390.36723	-75.51177	3.65217	0.00373	3.64844
3390.95219	-74.82992	3.65224	0.00372	3.64851
3391.53697	-74.27903	3.6523	0.00372	3.64858
3392.12157	-74.19395	3.65237	0.00372	3.64865
3392.70599	-74.4804	3.65244	0.00372	3.64872
3393.29022	-74.26299	3.65251	0.00372	3.64879
3393.87428	-73.21145	3.65257	0.00371	3.64886
3394.45815	-72.23305	3.65264	0.00371	3.64893
3395.04183	-72.48203	3.65271	0.00371	3.649
3395.62534	-73.38477	3.65278	0.00371	3.64907
3396.20866	-73.89623	3.65284	0.0037	3.64914
3396.7918	-73.70919	3.65291	0.0037	3.64921
3397.37476	-73.55191	3.65298	0.0037	3.64928
3397.95754	-73.66671	3.65305	0.0037	3.64935
3398.54013	-73.84086	3.65311	0.00369	3.64942
3399.12255	-73.79332	3.65318	0.00369	3.64949
3399.70478	-73.51658	3.65325	0.00369	3.64956
3400.28683	-73.11096	3.65332	0.00369	3.64963
3400.86869	-73.16184	3.65338	0.00368	3.6497
3401.45038	-73.80275	3.65345	0.00368	3.64977
3402.03188	-74.17249	3.65352	0.00368	3.64984
3402.6132	-73.86883	3.65358	0.00368	3.64991
3403.19434	-73.67198	3.65365	0.00367	3.64997
3403.7753	-74.1354	3.65372	0.00367	3.65004
3404.35608	-74.24556	3.65378	0.00367	3.65011
3404.93667	-74.00083	3.65385	0.00367	3.65018
3405.51709	-73.94147	3.65392	0.00367	3.65025
3406.09732	-74.40412	3.65398	0.00366	3.65032
3406.67737	-74.58856	3.65405	0.00366	3.65039
3407.25723	-74.70532	3.65412	0.00366	3.65046
3407.83692	-75.23436	3.65418	0.00366	3.65053
3408.41642	-76.0489	3.65425	0.00365	3.65059
